,content
345,이 컨셉 별로
346,싸 다 구 존 나 맞 을 래
347,에어프레미아는 하이브리드 항공사 아닌가요?
348,2:33 품이 아니라 풂   문법 왤케 후달리냐
349,어느정도 부가 있으면 동남아시아나 동아시아 갈때도 국적기 타는 사람도 많습니다..
350,앰빙신오늘도 무식퍼레이드중
351,피치못해타는곳이 어디징???
352,인생 빠스트 클래스타고 우동한그릇 정도는 먹으러 가줘야 성공한거지       
353,한달 200만 벌어도 퍼스트 타요   
354,좁은 땅덩어리에 국내 비행기 수는 호주보다 많네. 호주는 항공 브랜드 기껏해야 6~7개정도인데
355,저가 항공이라고 생각을 고정시키면 안돼지 진에어는 기체도 B777-200가지고있고 인천-하와이노선(7~10시간)도 운영하는데? 기내식도 주고 그리고 에어프레미아는 LCC가 아닌데????
356,"저런이유들은 약간 방송용(?)아닌가...확실히 내가탔던 저가항공은 연착 전부됐음. 5분정도도 항상됌. 그리고 탑승게이트가 구석진곳에 있어서 한참을 가야지 나오고, 좌석도 확실히 좁고, 기내서비스음식이 생수밖에 없음. 그리고 공항들어가면 항공사별로 비행기표 발권하는 데스크?도 저가항공사들이 대한항공이나 아시아나보다 작음. 지금은 거의 대부분 국내항공사들은 자동발권기가 있지만 불과 3년전?까지만해도 자동발권은 아시아나나 대한항공밖에 안됬었고 최근에서야 저가항공도 자동발권이 가능해짐.. 3달전에 저가항공으로 제주도에서 김포공항오는데 연착되지 않고 정상시간에 출발했으면 공항버스막차 탈수있었는데 연착 1시간반되서 전철막차도 그 무거운 캐리어들고 전력질주해서 겨우탐...그 전철도 자동문에 뭐가꼈는지 다시열어줘서탔음    결국 집은 새벽2시반에 도착...연착안됐으면 공항버스내려서 맥주한잔하고 집들어가도 12시도 안됐을꺼임... 일단 저가항공은 무조건 연착임. 비행기 탑승을 정상적으로해도 비행기안에서 대기시간때문에 예상도착보다 늦게도착. 아무튼 그 일로 다시한번 저가항공이 왜 싼지 아주 확실히 체감           "
357,그래도 서비스는 대한항공/아시아나항공이 좋지 않나..
358,"기내 서비스나 그런거 까지는 그렇다 치더라도 대한항공/아시아나
자사 정비소 있어서 정비받을텐데 다른저가 항공사는 어떻게 수리를 받지.??
(에어부산-에어서울-진에어는 사실상 계열사니까 같이 사용하겠지만/티웨이.이스타.제주항공...은??)"
359,대한항공이 쓸대없는 서비스로 존나 비싼거임 그냥
360,난 싸다구 좋은데
361,"소비자 입장에선 좋은현상이죠
그리고 강원도민 입장에서, 근교국가 여행갈때면 인천김포가는시간이 비행시간보다 더 길어서 짱났는데, 양양공항 활성회되면 너무 좋을듯"
362,저가항공(x) 저비용항공(o)
363,에어프레미아가 제일 많을 듯 인천이 거점이니
364,엠븅신은 좌파 성향이 너무 강해서 싫음 요즘 물뽕승리 땜시 칭찬해주고싶다만
365,"경제 안좋다 안좋다   하면서 해외여행 잘만가지 이게 경제가 안좋은건가
돈 펑~펑 잘쓰시오~!
대한민국 경제가 그만큼 좋다 이야기 아닌가"
366,"여자도 삭발하고 유방 짜르고 여자힘에맞게 사병으로 군대가라.
즉각 한국주도 세계통일 됩니다"
367,역시 샤넬의 나라. 정말 세련된 디자인  
368,나중에 꼭 에어프랑스 코트입은거 보여주세요!!
369,"아시아나 모자 잘없앴네요     
정말 보기 싫었슴   콸콸콸"
370,"제주항공 이제 네일 자유에요! 보석?만 안붙이면 돼요

그리고 싱가포르항공 옷 .. 진짜 불편.. 숨 못쉬어요"
371,이거 뭐지... 알람떠서 들어왔는데.. 제일 늦은거같어;;;
372,에어프랑스... 제가 처음탄 항공사죠 서비스 정말 좋았었는데
373,에어부산이 제일좋음
374,봉사팬미팅 잘 갔다오셨나요? 고생하셨을텐데 오늘 쉬시고 내일 방송에서 뵈요
375,팩트)송중기는 드레스를 입어도 잘생겼다
376,에어 부산도 개인적으로 괜찮아요!
377,1:54 잘아시네요.
378,0:23 귀여움
379,와웅 인기 급상승!!
380,서른항공은요?
381,"요즘 물 오른 미모 그리고






이모"
382,니가 제일 이뻐
383,유하유하
384,근데 다 불편하겠다
385,프랑스 원탑이넹
386,9:20 킬링포인트
387,조녜조녜하는거 귀여워    
388,"안녕하세요 
오늘도 잘보고 감니다  "
389,"에이스부산항공도
있어요."
390,와진짜이쁘시다  
391,서른 쯔음엨    
392,어 저는 개인 취향으로는 아시아나가 이쁘거 같은데 빨간색 앞치마는 크음..
393,에어부산은 왜없나요  
394,갠적으론 대한항공이 이쁜거같음  
395,안녕하세요
396,"1:20
가운데 계신 분 해리포터 : 불의 잔 영화에 나온 보바통 교복 같이 생겼.."
397,에어프랑스 그냥 사복으로 입고다녀도 멋있어보이네요   
398,저땤  에어프랑스 너무 좋아서 여행갈때마다 에어프랑스 이용한 기억이..  
399,에어프랑스는 진짜 최고인듯
400,키티 항공기는 에바항공이에욥
401,에어프랑스랑 대한항공 진짜 예뿌당
402,와..... 진짜  세련된 여성분 같다.....
403,1:55 축하해요 
404,에어부산 예뻐영
405,에어아시아도 이쁜데!!!! 
406,어디에서 방송하세요????진짜궁금합니다
407,봉사활동 수고하셨어요~ 봉사 가신 모든 분들도 수고하셨습니다
408,그 카피한 항공사는 어디임?
409,어느순간부터 항공사풰숸쇼가 시작됐다
410,저옷 보겸옷인가요?
411,하이난 항공사 해리포터에 보바통 옷 같아요!!
412,루프트한자는 왜 없나요
413,6:47 웃음포인트좀
414,유네폼 입눈거 보여줘요!!!
415,"루프트한자는 한국 직항있던데
근데 걔네는 포스터를 만드려나?"
416,루프트한자가 좋던데   
417,저랑컴배해요
418,아 진짜 오늘도 이쁜것 무엇
419,다예뻐... 
420,"에어프랑스 코트 사고싶은데 저런 코트는 뭐라 검색해야 나올까..,"
421,"mais non, n'en ai pas marre, on oublie pas tous S oul ;)"
422,하이난 항공이 이쁘긴하네요   
423,동방항공이 떠오르는군요  
424,네 진짜 조녜에요       이모가요 
425,중국 동방항공
426,프랑스 사람이예유?
427,에어프랑스 코트 너무이쁘네여 
428,갠적으로 에어프랑스 짱    
429,너무 이쁘세용~~
430,에어아시아가 없네요 아쉽   잘보고 갑니당~
431,누가 푸랑스 아니랄까봐   
432,이중에서 제가 실제로 봤던건 하나 뿐이네요
433,안녕하세뇽
434,딱 10분짜리 편안~~~
435,와씨 오늘 개이쁘다
436,애기겅듀님
437,안녕하슈우
438,신사의나라 영국항공과 핀 에어가 없네요.... 북유럽간지는 핀에어죠..!
439,   KLM 넘 이쁨         
440,   
441,갠적으로 콴타스  
442,하트눌러주세요        
443,조선항공      
444,3~4살때 부터 대한항공을 겁나 타서 그런지 대한항공이 제일 익숙한 1인
445,오늘도 공주님 같군뇨.....
446,제주항공 네일 자유라는데..
447,쎄울보단 쪼야님이 중요하다
448,하이난? 옷 그 해리포터 불의잔에 나온 그 여자애들 입은옷 닮은듯
449,진짜 파아아아랗네요. 레알 파람
450,편하게 일하셔야되는데 왜캐 옷이 막 너무 불편해보임    
451,쎄울!!! 쎄울도 만들어주라주
452,에어프랑스 역시 나라가 나라라서 디자인이 정말 이뻐요!! 그리고 마지막으로 가니 기억나는건 쎄울이였다   
453,       쎄울계속 찾는 국뽕카 너무 귀엽자너
454,여자기장도 있었구나..
455,느낀점) 쎄울
456,가루다 항공  유니품 예뻐요
457,재밌어요^^
458,머리기르시니까 더 이뻐지셨어요 퓨  
459,10분 딱 맞춰버리기~
460,역시 이쁘다
461,세월이 중요하다는줄...
462,루프탄자가 없어.....
463,우리나라도 모던한복으로 편한거 만들면 좋겠다
464,라테일 노래 많이 쓰시네용 이 노래 좋아하는데    
465,제주항공 네일 자유입니다
466,하요하요
467,성별 상관없이 조종사는 치마 안입고 바지 입는거 같더라구여
468,카피를 한게 아니라 같은 디자이너랍니다
469,역시 유럽옷이 이쁜듯   
470,코트 이쁘다... 하지만 모델빨을 받기도 하겠지?
471,에메레이츠가 역시.. 이쁨
472,애기겅듀님이 입으면 다 이쁘죠~~
473,대한은
474,스튜어드 많이 어렵나요??
475,에어프랑스 코트 입은거 보고싶다   
476,키티는 에바항공 이고
477,4:33 그치만..
478,최악은 aerlingus  이려나요...
479,배그해여
480,저 베트남 전통옷 입어 봤어요!   ((자랑 같으면 죄송해요...
481,30세   
482,루프트한자도 이쁜데
483,요즘 가끔씩나오는 파리바게트 광고 더빙?해줘여
484,쎄울을 내줘랴!!!!!!
485,아시아나 모자 뭔가 해군 모자 같은데    
486,"놀랍게도(?) 에미레이츠 항공이 아니라 에티하드 항공이 아랍에미레이트국의 국영항공사입니다!
그리고 다들 아시겠지만 에어프랑스가 2004년 KLM을 인수해서 세계 최대 수입을 내는 에어프랑스-KLM이 되었습니다! 항공기는 따로 운영하나 앞에보면 AIR FRANCE-KLM이라 되있어요!"
487,전 이스타랑 에부가 왜 예쁠까요
488,비엣젯... 한때 비키니로 욕먹었죠  
489,배그 민재 다시 불러주면 안대여
490,비엣젯인가? 왜 앗 한거져?
491,패션은 얼굴이 생명이라고한다
492,           4:36 분때 너무 싫어요 광고뜸                   흐름 무엇
493,200만 가즈아!
494,어디서카피?
495,개인적으로 이스타도 엄청 이쁜듯
496,오늘도 느끼는 패완얼   
497,가루다가 없네요    실제로 봤을때 너무 이뻣는데 인도네시아전통 느낌나면서 세련되기까지 했었는데
498,라이언 에어 괜찮은데 저가 글고 카타르 항공 .....    
499,이쁜거 많네예
500,2빠.. 
501,  루
502,캬 최고네
503,남자 기장은 무조건 수트네. . .
504,이번에 비엣젯 타고 베트남 갔다 왔는데 반바지 보고 놀랐어욬    베트남은 공산국가라 그런지 모르겠는데 건물 지붕도 거의 다 붉은색이고 빨간색 엄청 좋아하더라고요   
505,첨봤는데 이분 조회수  오진다..
506,오늘은 음청 빨리 올라왔넹   
507,에어프랑스 진짜 고급지네 명품회사급
508,에어부산도 무난하게 이쁘던데   
509,난 t'way항공
510,70등!!
511,진에어 청바지라 발랄하고 활동적이어서 좋아보여요
512,에미레이트 제일 많이봐와서 그런지 에미레이트가 제일이뻐보인다
513,형님 앞머리 자르실 생각 없으신가요
514,아시아나가 젤 이쁜거 같다
515,"제주 감귤색으로 네일 안해도되용  
그리고 대부분 요즘 국내항공사 네일아트 규정 많이 풀려서 몇 항공사는 프렌치 그라데이션 등등 가능해용 :)"
516,태권도 빨간띠 같음     
517,개인적으로 콴타스 항공 넘 예뿜.
518,내가 제일 이쁘다 참고로 난 남자.
519,겜만 하지..
520,빨간색앞치마는 진짜...하실때 갑자기 광고로 타일러나와서  너무싫어요 이래가지고.. 빨간색앞치마는 진짜...너무싫어요. 한문장처럼됨;;
521,6:48 왜 앗 한거임?
522,공듀님    새해복 마니받아라
523,".     .
                      "
524,헐
525,유하~!
526,300빠!
527,비엣젯보고 왜 억한지 알려주실분?...
528,유하
529,유하
530,오!!!!
531,하하
532,2등
533,하잇
534,그래서 어느나라가 카피함??;;;;;;
535,  
536,6빠
537,  
538,하이난 되게 영국 느낌난다 뭔가 옛날 유럽 교복 같애요 해리포터 보바통이였나 그거 같아요
539,27
540,이뻐
541,?  ? 니가 더 이뻐
542,13빠
543,  
544,쎄울
545,훟
546,1:06
547,키티 비행기 내부도 다 키티 기내식도 키틴뎅          
548,아줌마  
549,81등
550, 
551,빠져나올때는 가       ....벨         
552,왘
553,앙
554,2
555,  
556,  
557,예뻐욥
558,           ?                                    
559,3
560,    
561,다 똑같은데...
562,양팡골빈년
563, 
564,-------------------빠놀이 금지선--------------------
565,6
566,49등
567,고려항공을 탈일이 있나?     아무튼 공짜로 태워준다고 해도 안탈듯!!!
568,짜피 고려항공은 우리나라 신분으로 가면 간첩으로 체포되지 않나요?
